date,volume_of_trades,strike,expiration_date,options_close_price,options_volume,count,bid,bid_size,ask,ask_size,open_interest,delta,theta,vega,rho,epsilon,lambda,gamma,d1,d2,implied_vol,iv_error,stock_close,stock_high,stock_low,stock_open,stock_traded_volume,divCash,reported_estimate_eps_percent_diff,vix-open,vix-high,vix-low,vix-close,pos_em_count,neg_em_count,em_total_count,pos_nem_count,neu_em_count,neu_nem_count,neg_nem_count,nem_total_count,pos_total_count,neu_total_count,neg_total_count,total_count,article_sentiment,article_count,previous_price,log_return,7_day_vol,7_day_vol_target,forecasted_implied_vol_diff
2022-08-03,16354348857.0,118,9 days,2.36,2190,410,2.2,4,2.26,4,1332.0,0.5198,-0.1306,7.3879,1.4554,-1.5136,26.006,0.0694,0.0498,0.0012,0.2974,0.0002,117.6526253098,118.1906708524,115.0620356604,115.2912032063,28499014,0.0,0.0,23.86,23.92,21.68,21.95,116.0,38.0,187.0,217.0,33.0,77.0,125.0,419.0,333.0,110.0,163.0,606.0,0.0,0.0,2.36,0.0,0.0,0.17924070655341215,-0.13005929344658787
2022-08-03,16354348857.0,118,23 days,3.64,167,73,3.45,4,3.6,3,396.0,0.5262,-0.0799,11.7995,3.6859,-3.9153,17.0711,0.0451,0.0657,-0.0089,0.2944,0.0,117.6526253098,118.1906708524,115.0620356604,115.2912032063,28499014,0.0,0.0,23.86,23.92,21.68,21.95,116.0,38.0,187.0,217.0,33.0,77.0,125.0,419.0,333.0,110.0,163.0,606.0,0.0,0.0,3.64,0.0,0.0,0.07622306435960834,-0.22117693564039165
2022-08-04,5424585156.0,117,8 days,2.71,570,156,2.75,20,2.8,4,1458.0,0.6055,-0.127,6.7348,1.5092,-1.5686,26.4158,0.0754,0.2676,0.2245,0.2902,-0.0002,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,,,,0.19303296240759737,-0.0984670375924026
2022-08-04,5424585156.0,117,22 days,4.06,40,17,4.0,29,4.15,4,228.0,0.578,-0.0789,11.3534,3.8734,-4.1181,16.8308,0.0464,0.1969,0.1257,0.3417,-0.0001,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,,,,0.12064966934689979,-0.1695503306531002
2022-08-04,5424585156.0,117,1 days,1.57,2570,320,1.52,4,1.62,18,3353.0,0.7183,-0.3621,2.0882,0.2283,-0.2326,54.0705,0.1596,0.578,0.5602,0.2949,0.0001,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,,,,0.4227831848976451,0.0810831848976451
2022-08-04,5424585156.0,117,15 days,3.5,399,109,3.45,4,3.5,4,2737.0,0.585,-0.0959,9.3403,2.6979,-2.8417,19.7518,0.0551,0.2148,0.1551,0.2921,0.0002,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,,,,0.1558739811860281,-0.1390260188139719
2022-08-04,5424585156.0,117,29 days,4.6,33,14,4.45,20,4.8,2,95.0,0.5738,-0.0697,13.0622,5.0231,-5.3886,14.7439,0.0402,0.1861,0.1038,0.2875,0.0,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,,,,0.10962209579471875,-0.18247790420528126
2022-08-04,2507828936.0,119,8 days,1.66,2677,428,1.67,20,1.7,4,853.0,0.4493,-0.1276,6.9241,1.1275,-1.1639,31.9756,0.0786,-0.1273,-0.1699,0.2811,0.0005,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,,,,0.03371901849268308,-0.25378098150731687
2022-08-04,2507828936.0,119,22 days,2.95,98,24,2.96,23,3.05,20,383.0,0.4822,-0.0772,11.5644,3.2578,-3.4356,19.3233,0.0488,-0.0444,-0.1134,0.3349,0.0,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,,,,0.05952751676242562,-0.2215724832375744
2022-08-04,2507828936.0,119,1 days,0.49,8742,1903,0.45,11,0.49,2,4769.0,0.353,-0.3875,2.2985,0.1129,-0.1143,85.2788,0.1793,-0.3772,-0.3947,0.2822,-0.0015,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,,,,0.14654626351381173,-0.18835373648618825
2022-08-04,2507828936.0,119,15 days,2.37,446,156,2.36,1,2.39,4,2134.0,0.4703,-0.093,9.5321,2.1872,-2.2846,23.4519,0.0588,-0.0743,-0.1315,0.2844,0.0002,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,,,,0.07296363184300815,-0.20923636815699187
2022-08-04,2507828936.0,119,29 days,3.5,81,26,3.45,26,3.6,24,113.0,0.491,-0.0685,13.2872,4.3332,-4.6112,16.5862,0.042,-0.0224,-0.1025,0.2944,-0.0002,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,,,,0.0296603876082649,-0.2547396123917351
2022-08-04,8320070232.0,117,8 days,2.71,570,156,2.75,20,2.8,4,1458.0,0.6055,-0.127,6.7348,1.5092,-1.5686,26.4158,0.0754,0.2676,0.2245,0.2902,-0.0002,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,2.71,0.0,,0.19303296240759737,-0.0984670375924026
2022-08-04,8320070232.0,117,22 days,4.06,40,17,4.0,29,4.15,4,228.0,0.578,-0.0789,11.3534,3.8734,-4.1181,16.8308,0.0464,0.1969,0.1257,0.3417,-0.0001,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,4.06,0.0,,0.12064966934689979,-0.1695503306531002
2022-08-04,8320070232.0,117,1 days,1.57,2570,320,1.52,4,1.62,18,3353.0,0.7183,-0.3621,2.0882,0.2283,-0.2326,54.0705,0.1596,0.578,0.5602,0.2949,0.0001,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,1.57,0.0,,0.4227831848976451,0.0810831848976451
2022-08-04,8320070232.0,117,15 days,3.5,399,109,3.45,4,3.5,4,2737.0,0.585,-0.0959,9.3403,2.6979,-2.8417,19.7518,0.0551,0.2148,0.1551,0.2921,0.0002,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,3.5,0.0,,0.1558739811860281,-0.1390260188139719
2022-08-04,8320070232.0,117,29 days,4.6,33,14,4.45,20,4.8,2,95.0,0.5738,-0.0697,13.0622,5.0231,-5.3886,14.7439,0.0402,0.1861,0.1038,0.2875,0.0,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,4.6,0.0,,0.10962209579471875,-0.18247790420528126
2022-08-04,2964867312.0,119,8 days,1.66,2677,428,1.67,20,1.7,4,853.0,0.4493,-0.1276,6.9241,1.1275,-1.1639,31.9756,0.0786,-0.1273,-0.1699,0.2811,0.0005,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,1.66,0.0,,0.1447043475118169,-0.14279565248818307
2022-08-04,2964867312.0,119,22 days,2.95,98,24,2.96,23,3.05,20,383.0,0.4822,-0.0772,11.5644,3.2578,-3.4356,19.3233,0.0488,-0.0444,-0.1134,0.3349,0.0,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,2.95,0.0,,0.07778123287192289,-0.20331876712807712
2022-08-04,2964867312.0,119,1 days,0.49,8742,1903,0.45,11,0.49,2,4769.0,0.353,-0.3875,2.2985,0.1129,-0.1143,85.2788,0.1793,-0.3772,-0.3947,0.2822,-0.0015,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,0.49,0.0,,0.29619644646310134,-0.03870355353689864
2022-08-04,2964867312.0,119,15 days,2.37,446,156,2.36,1,2.39,4,2134.0,0.4703,-0.093,9.5321,2.1872,-2.2846,23.4519,0.0588,-0.0743,-0.1315,0.2844,0.0002,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,2.37,0.0,,0.09067240523029949,-0.19152759476970052
2022-08-04,2964867312.0,119,29 days,3.5,81,26,3.45,26,3.6,24,113.0,0.491,-0.0685,13.2872,4.3332,-4.6112,16.5862,0.042,-0.0224,-0.1025,0.2944,-0.0002,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,3.5,0.0,,0.09628194567025607,-0.18811805432974393
2022-08-04,4459252506.0,117,8 days,2.71,570,156,2.75,20,2.8,4,1458.0,0.6055,-0.127,6.7348,1.5092,-1.5686,26.4158,0.0754,0.2676,0.2245,0.2902,-0.0002,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,2.71,0.0,,0.19303296240759737,-0.0984670375924026
2022-08-04,4459252506.0,117,22 days,4.06,40,17,4.0,29,4.15,4,228.0,0.578,-0.0789,11.3534,3.8734,-4.1181,16.8308,0.0464,0.1969,0.1257,0.3417,-0.0001,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,4.06,0.0,,0.12064966934689979,-0.1695503306531002
2022-08-04,4459252506.0,117,1 days,1.57,2570,320,1.52,4,1.62,18,3353.0,0.7183,-0.3621,2.0882,0.2283,-0.2326,54.0705,0.1596,0.578,0.5602,0.2949,0.0001,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,1.57,0.0,,0.4227831848976451,0.0810831848976451
2022-08-04,4459252506.0,117,15 days,3.5,399,109,3.45,4,3.5,4,2737.0,0.585,-0.0959,9.3403,2.6979,-2.8417,19.7518,0.0551,0.2148,0.1551,0.2921,0.0002,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,3.5,0.0,,0.1558739811860281,-0.1390260188139719
2022-08-04,4459252506.0,117,29 days,4.6,33,14,4.45,20,4.8,2,95.0,0.5738,-0.0697,13.0622,5.0231,-5.3886,14.7439,0.0402,0.1861,0.1038,0.2875,0.0,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,4.6,0.0,,0.10962209579471875,-0.18247790420528126
2022-08-04,2258719834.0,119,8 days,1.66,2677,428,1.67,20,1.7,4,853.0,0.4493,-0.1276,6.9241,1.1275,-1.1639,31.9756,0.0786,-0.1273,-0.1699,0.2811,0.0005,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,1.66,0.0,,0.1447043475118169,-0.14279565248818307
2022-08-04,2258719834.0,119,22 days,2.95,98,24,2.96,23,3.05,20,383.0,0.4822,-0.0772,11.5644,3.2578,-3.4356,19.3233,0.0488,-0.0444,-0.1134,0.3349,0.0,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,2.95,0.0,,0.07778123287192289,-0.20331876712807712
2022-08-04,2258719834.0,119,1 days,0.49,8742,1903,0.45,11,0.49,2,4769.0,0.353,-0.3875,2.2985,0.1129,-0.1143,85.2788,0.1793,-0.3772,-0.3947,0.2822,-0.0015,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,0.49,0.0,,0.29619644646310134,-0.03870355353689864
2022-08-04,2258719834.0,119,15 days,2.37,446,156,2.36,1,2.39,4,2134.0,0.4703,-0.093,9.5321,2.1872,-2.2846,23.4519,0.0588,-0.0743,-0.1315,0.2844,0.0002,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,2.37,0.0,,0.09067240523029949,-0.19152759476970052
2022-08-04,2258719834.0,119,29 days,3.5,81,26,3.45,26,3.6,24,113.0,0.491,-0.0685,13.2872,4.3332,-4.6112,16.5862,0.042,-0.0224,-0.1025,0.2604,-0.0002,117.7622271796,118.3500917539,116.4669323549,117.0547969292,21602925,0.0,0.0,22.06,22.66,21.44,21.44,100.0,44.0,170.0,275.0,26.0,75.0,159.0,509.0,375.0,101.0,203.0,679.0,0.0,0.0,3.5,0.0,,0.09628194567025607,-0.18811805432974393
2022-08-05,32591013874.0,117,7 days,1.96,2295,409,1.93,30,2.04,20,1460.0,0.5561,-0.1235,6.4254,1.2153,-1.2529,33.3314,0.0932,0.1412,0.1052,0.2728,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.0022875425605306124,-0.2581124574394694
2022-08-05,32591013874.0,117,21 days,3.38,268,71,3.35,10,3.5,113,258.0,0.5453,-0.0763,11.168,3.4915,-3.686,18.9552,0.0515,0.114,0.0485,0.1562,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.012069465235052024,-0.26073053476494795
2022-08-05,32591013874.0,117,0 days,0.49,7687,1164,0.4,20,0.6,25,2866.0,0.8979,-0.2273,0.424,0.0431,-0.0433,215.6496,0.4785,1.2702,1.267,0.2702,-0.0017,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.2502677886211423,0.09406778862114229
2022-08-05,32591013874.0,117,14 days,2.77,863,251,2.7,68,2.79,20,2804.0,0.5472,-0.0918,9.1136,2.3594,-2.4657,23.2008,0.0637,0.1187,0.0657,0.2784,0.0003,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.004817428222354682,-0.2653825717776453
2022-08-05,32591013874.0,117,28 days,3.95,96,28,3.9,2,4.05,1,88.0,0.545,-0.0678,12.8969,4.6088,-4.9118,16.2095,0.0437,0.1132,0.0361,0.2656,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.0056970655210910395,-0.2727029344789089
2022-08-05,5344900831.0,116,7 days,2.58,1011,161,2.55,27,2.65,4,933.0,0.6452,-0.1194,6.0546,1.4042,-1.4537,29.3882,0.0861,0.3726,0.3358,0.2641,-0.0002,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.01052315835071538,-0.2550768416492846
2022-08-05,5344900831.0,116,21 days,3.83,32,12,3.95,20,4.1,20,632.0,0.5991,-0.0726,10.8919,3.8289,-4.0493,18.3757,0.0519,0.2511,0.1877,0.4726,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.018302854886808245,-0.24579714511319176
2022-08-05,5344900831.0,116,0 days,1.52,2492,420,1.38,20,1.61,50,2508.0,0.9065,-0.6328,0.3975,0.0431,-0.0437,70.0458,0.1483,1.32,1.3104,0.2692,0.0002,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.008740609082387427,-0.4638593909176126
2022-08-05,5344900831.0,116,14 days,3.32,430,88,3.3,5,3.4,59,22384.0,0.6109,-0.0891,8.821,2.6252,-2.7526,21.6158,0.0618,0.2817,0.2289,0.2874,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.010648445813504276,-0.2585515541864957
2022-08-05,5872870803.0,118,7 days,1.51,3097,614,1.46,8,1.5,2,1852.0,0.4636,-0.1267,6.4629,1.0155,-1.0445,36.0765,0.0913,-0.0912,-0.1282,0.2695,-0.0002,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.040260918971873345,-0.22703908102812664
2022-08-05,5872870803.0,118,21 days,2.85,109,33,2.77,1,2.93,20,469.0,0.4932,-0.0755,11.2392,3.1694,-3.3333,20.3281,0.0525,-0.017,-0.0816,0.1484,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.017602807372873806,-0.25189719262712623
2022-08-05,5872870803.0,118,0 days,0.01,11184,2008,0.0,0,0.01,78,4380.0,0.0679,-0.155,0.3124,0.0032,-0.0032,756.2121,0.3711,-1.4913,-1.4943,0.2629,0.0552,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.0,-0.1484
2022-08-05,5872870803.0,118,14 days,2.21,819,247,2.21,8,2.26,20,2178.0,0.4821,-0.0895,9.1689,2.0877,-2.1725,25.6298,0.0658,-0.0446,-0.0961,0.2792,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.002028183047664783,-0.26087181695233524
2022-08-05,5872870803.0,118,28 days,3.47,78,26,3.4,4,3.5,4,325.0,0.5012,-0.0681,12.9797,4.2506,-4.5168,16.9696,0.0439,0.003,-0.0742,0.2604,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,,,,0.015739346243464604,-0.2634606537565354
2022-08-05,40967385088.0,117,7 days,1.96,2295,409,1.93,30,2.04,20,1460.0,0.5561,-0.1235,6.4254,1.2153,-1.2529,33.3314,0.0932,0.1412,0.1052,0.2728,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,1.96,0.0,,0.0159318810534741,-0.24446811894652593
2022-08-05,40967385088.0,117,21 days,3.38,268,71,3.35,10,3.5,113,258.0,0.5453,-0.0763,11.168,3.4915,-3.686,18.9552,0.0515,0.114,0.0485,0.1562,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,3.38,0.0,,0.021230934957442705,-0.25156906504255727
2022-08-05,40967385088.0,117,0 days,0.49,7687,1164,0.4,20,0.6,25,2866.0,0.8979,-0.2273,0.424,0.0431,-0.0433,215.6496,0.4785,1.2702,1.267,0.2702,-0.0017,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,0.49,0.0,,0.4308831137104683,0.2746831137104683
2022-08-05,40967385088.0,117,14 days,2.77,863,251,2.7,68,2.79,20,2804.0,0.5472,-0.0918,9.1136,2.3594,-2.4657,23.2008,0.0637,0.1187,0.0657,0.2784,0.0003,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,2.77,0.0,,0.013367067112909624,-0.25683293288709036
2022-08-05,40967385088.0,117,28 days,3.95,96,28,3.9,2,4.05,1,88.0,0.545,-0.0678,12.8969,4.6088,-4.9118,16.2095,0.0437,0.1132,0.0361,0.2656,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,3.95,0.0,,0.009007851512930898,-0.2693921484870691
2022-08-05,9205137648.0,118,7 days,1.51,3097,614,1.46,8,1.5,2,1852.0,0.4636,-0.1267,6.4629,1.0155,-1.0445,36.0765,0.0913,-0.0912,-0.1282,0.2695,-0.0002,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,1.51,0.0,,0.039104667700967606,-0.22819533229903238
2022-08-05,9205137648.0,118,21 days,2.85,109,33,2.77,1,2.93,20,469.0,0.4932,-0.0755,11.2392,3.1694,-3.3333,20.3281,0.0525,-0.017,-0.0816,0.1484,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,2.85,0.0,,0.020221629822043563,-0.24927837017795645
2022-08-05,9205137648.0,118,0 days,0.01,11184,2008,0.0,0,0.01,78,4380.0,0.0679,-0.155,0.3124,0.0032,-0.0032,756.2121,0.3711,-1.4913,-1.4943,0.2629,0.0552,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,0.01,0.0,,0.0,-0.1484
2022-08-05,9205137648.0,118,14 days,2.21,819,247,2.21,8,2.26,20,2178.0,0.4821,-0.0895,9.1689,2.0877,-2.1725,25.6298,0.0658,-0.0446,-0.0961,0.2792,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,2.21,0.0,,0.002028183047664783,-0.26087181695233524
2022-08-05,9205137648.0,118,28 days,3.47,78,26,3.4,4,3.5,4,325.0,0.5012,-0.0681,12.9797,4.2506,-4.5168,16.9696,0.0439,0.003,-0.0742,0.2604,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,3.47,0.0,,0.015739346243464604,-0.2634606537565354
2022-08-05,34547364360.0,117,7 days,1.96,2295,409,1.93,30,2.04,20,1460.0,0.5561,-0.1235,6.4254,1.2153,-1.2529,33.3314,0.0932,0.1412,0.1052,0.2728,0.0,117.0448331228,117.678132654,115.5801535902,115.8093211362,19159520,0.0,0.0,21.5,22.58,20.76,21.15,106.0,83.0,207.0,249.0,18.0,87.0,134.0,470.0,355.0,105.0,217.0,677.0,0.0,0.0,1.96,0.0,,0.0159318810534741,-0.24446811894652593
